#outputFile.write ("#Times: (GST) 3 hr interval data starting from Jan 01, 2014 \n")
#outputFile.write ("#0:Year \t #0:month \t #0:0.5 hour \t #0:time (30min) \t #1:Fortress_Powerline1 (mm h^-1) \t #2:prec_Fortress_Bonsai1 (mm hr^-1) \t #3:Marmot_Centennial_Ridge1 (mm hr^-1) \t #4:Fortress_Powerline2 (mm h^-1) \t #5:prec_Fortress_Bonsai2 (mm hr^-1) \t #5:Marmot_Centennial_Ridge2 \t \n")
2014 	 1 	 69 	 999519 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 70 	 999522 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 71 	 999525 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 72 	 999528 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.062 	 0.000 	 
2014 	 1 	 73 	 999531 	 0.062 	 0.062 	 0.000 	 	 0.062 	 0.062 	 0.000 	 
2014 	 1 	 74 	 999534 	 0.062 	 0.062 	 0.000 	 	 0.062 	 0.062 	 0.000 	 
2014 	 1 	 75 	 999537 	 0.062 	 0.062 	 0.000 	 	 0.062 	 0.062 	 0.000 	 
2014 	 1 	 76 	 999540 	 0.000 	 0.062 	 0.000 	 	 0.062 	 0.062 	 0.000 	 
2014 	 1 	 77 	 999543 	 0.062 	 0.062 	 0.000 	 	 0.062 	 0.062 	 0.000 	 
2014 	 1 	 78 	 999546 	 0.062 	 0.062 	 0.000 	 	 0.062 	 0.062 	 0.000 	 
2014 	 1 	 79 	 999549 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 80 	 999552 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 81 	 999555 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 82 	 999558 	 0.125 	 0.188 	 0.062 	 	 0.188 	 0.250 	 0.062 	 
2014 	 1 	 83 	 999561 	 0.125 	 0.188 	 0.062 	 	 0.188 	 0.250 	 0.062 	 
2014 	 1 	 84 	 999564 	 0.188 	 0.250 	 0.062 	 	 0.250 	 0.250 	 0.062 	 
2014 	 1 	 85 	 999567 	 0.938 	 1.125 	 0.375 	 	 1.125 	 1.125 	 0.625 	 
2014 	 1 	 86 	 999570 	 1.312 	 1.562 	 0.938 	 	 1.562 	 1.625 	 1.312 	 
2014 	 1 	 87 	 999573 	 0.750 	 0.875 	 0.312 	 	 0.875 	 0.938 	 0.375 	 
2014 	 1 	 88 	 999576 	 0.312 	 0.375 	 0.125 	 	 0.375 	 0.375 	 0.188 	 
2014 	 1 	 89 	 999579 	 0.312 	 0.375 	 0.188 	 	 0.375 	 0.375 	 0.125 	 
2014 	 1 	 90 	 999582 	 0.562 	 0.625 	 0.250 	 	 0.625 	 0.688 	 0.062 	 
2014 	 1 	 91 	 999585 	 0.250 	 0.312 	 0.438 	 	 0.312 	 0.312 	 0.062 	 
2014 	 1 	 92 	 999588 	 0.125 	 0.125 	 0.062 	 	 0.125 	 0.125 	 0.000 	 
2014 	 1 	 93 	 999591 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 94 	 999594 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 95 	 999597 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 96 	 999600 	 0.000 	 0.062 	 0.062 	 	 0.062 	 0.062 	 0.000 	 
2014 	 1 	 97 	 999603 	 0.062 	 0.062 	 0.125 	 	 0.062 	 0.125 	 0.062 	 
2014 	 1 	 98 	 999606 	 0.125 	 0.125 	 0.062 	 	 0.125 	 0.125 	 0.062 	 
2014 	 1 	 99 	 999609 	 0.062 	 0.125 	 0.062 	 	 0.125 	 0.125 	 0.000 	 
2014 	 1 	 100 	 999612 	 0.125 	 0.188 	 0.125 	 	 0.188 	 0.188 	 0.062 	 
2014 	 1 	 101 	 999615 	 4.312 	 4.688 	 2.062 	 	 4.688 	 4.312 	 1.750 	 
2014 	 1 	 102 	 999618 	 4.625 	 5.000 	 5.438 	 	 5.000 	 4.562 	 5.562 	 
2014 	 1 	 103 	 999621 	 1.250 	 1.375 	 1.250 	 	 1.375 	 1.250 	 1.500 	 
2014 	 1 	 104 	 999624 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 105 	 999627 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 106 	 999630 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 107 	 999633 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 108 	 999636 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 109 	 999639 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.000 	 0.000 	 
2014 	 1 	 110 	 999642 	 0.000 	 0.000 	 0.000 	 	 0.000 	 0.062 	 0.000 	 
